t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm,event
7171,890,-146,105,20370,2730,-51800,184.0,0
7186,917,-128,194,32270,-3290,-51800,177.0,0
7201,1060,-141,115,41790,-7630,-51030,177.0,0
7211,1039,-131,152,52220,-15190,-49980,164.0,0
7226,1008,-142,86,71260,-18830,-48580,153.0,0
7241,1024,-136,128,84840,-26740,-44730,153.0,0
7254,1112,-117,195,90160,-31220,-42070,137.0,0
7269,1216,-73,99,92680,-40530,-35700,131.0,0
7284,1810,1035,541,91210,-43050,-33600,129.0,0
7299,1613,-1583,-702,-122150,-74550,6790,129.0,0
7309,224,993,463,-141190,-100590,36330,133.0,0
7324,966,894,740,-122640,-98910,30520,132.0,0
7339,866,-925,-157,-86100,-95900,29400,132.0,0
7349,1209,-1242,731,-66640,-92400,31850,131.0,0
7364,1147,15,400,-35000,-91910,34370,129.0,0
7379,883,127,165,3220,-85540,27930,129.0,0
7389,1040,-357,-53,20860,-82320,18270,126.0,0
7404,1174,-419,66,49280,-64540,9240,126.0,0
7419,903,-67,-120,118090,-55370,5040,126.0,0
7429,994,0,-76,159250,-44660,2380,128.0,0
7444,1040,2,-333,251930,-15470,1820,126.0,0
7459,976,137,-551,300860,2030,3640,126.0,0
7469,948,217,-797,348880,22330,6300,127.0,0
7484,876,447,-1095,430290,68110,12880,128.0,0
7499,871,417,-1172,458710,89040,18340,128.0,0
7514,891,248,-1536,504490,124250,19950,127.0,0
7529,1243,112,-1271,514990,161700,21000,122.0,0
7544,1321,-732,-1291,475580,165340,15330,123.0,0
7559,1251,-624,-1408,364630,181440,-5600,118.0,0
7574,1020,-97,-1444,291480,181090,-17570,118.0,0
7584,1088,-481,-1165,211190,177380,-31500,121.0,0
7599,1026,169,-575,47600,150080,-61460,122.0,0
7614,1202,791,33,-43260,134610,-80360,122.0,0
7624,1554,1519,-209,-78470,114730,-93380,126.0,0
7639,892,766,142,-177800,101430,-88760,131.0,0
7654,421,879,-32,-258160,81690,-97370,131.0,0
7664,83,1096,154,-290430,70210,-96110,140.0,0
7679,626,683,499,-321230,58870,-94080,146.0,0
7694,459,705,608,-373310,28350,-87150,146.0,0
7704,465,547,841,-393470,10990,-83720,150.0,0
7719,301,533,844,-407960,-6930,-79660,155.0,0
7734,66,706,1356,-422030,-51030,-67970,155.0,0
7744,309,-392,1192,-426650,-74550,-68880,153.0,0
7759,521,205,1067,-419720,-119980,-62650,147.0,0
7778,638,-1098,1204,-374990,-152530,-71050,136.0,0
7793,802,-1342,1036,-298270,-161210,-73640,136.0,0
7803,897,-1439,718,-242830,-163310,-74480,132.0,0
7818,954,-1621,770,-99960,-148820,-67200,134.0,0
7833,1068,-1661,664,-18550,-136710,-58380,134.0,0
7843,1149,-1757,588,68460,-122850,-46550,132.0,0
7858,1147,-1569,343,247100,-92680,-22890,130.0,0
7873,907,-1629,-74,341180,-77700,1190,130.0,0
7883,1023,-1240,-584,441980,-63560,-6160,122.0,0
7898,-1175,799,-1128,485240,-42700,-35280,118.0,0
7913,159,-1443,-1480,618940,770,-27720,120.0,0
7928,1417,-84,-48,651070,28140,-2170,120.0,0
7938,1572,-1490,-1692,621670,52290,16100,124.0,0
7953,927,277,-911,654430,110390,18760,120.0,0
7968,1620,-1173,-1672,604030,111020,15120,120.0,0
7978,1276,-705,-1839,547540,119770,3780,120.0,0
7993,1126,-567,-1595,374010,121590,-12040,114.0,0
8008,1120,-168,-1546,270620,116200,-32690,114.0,0
8018,1038,188,-1446,165060,102340,-41510,119.0,0
8037,982,155,-1225,-23450,92820,-58520,119.0,0
8056,940,-30,-881,-186620,89180,-72380,126.0,0
8071,1856,1597,433,-282030,82180,-82320,123.0,0
8086,981,1211,-115,-289590,98980,-105700,123.0,0
8096,593,-665,-487,-358050,94500,-118510,130.0,0
8111,703,608,72,-429940,91000,-119000,138.0,0
8126,734,-2,-554,-533960,88830,-118090,138.0,0
8136,607,95,-247,-549570,89320,-113120,145.0,0
8151,517,-489,61,-549220,89670,-107520,156.0,0
8166,269,-410,407,-529270,69440,-98070,156.0,0
8176,126,-486,1027,-518560,51940,-94290,163.0,0
8191,266,-139,791,-484260,-3570,-86870,161.0,0
8206,186,-457,1609,-460810,-31570,-85120,161.0,0
8216,228,-683,1663,-440930,-54320,-85890,157.0,0
8231,540,-982,1516,-377020,-88340,-80010,159.0,0
8246,837,-1501,1409,-321020,-97160,-73430,159.0,0
8256,825,-1548,1345,-256900,-102760,-67340,154.0,0
8271,770,-1615,1443,-113260,-105000,-53270,150.0,0
8288,666,-1566,1393,26670,-102340,-39060,152.0,0
8303,718,-1457,958,91000,-100940,-32130,152.0,0
8313,719,-1361,783,150780,-98980,-24990,145.0,0
8327,749,-1256,574,252980,-93100,-10360,143.0,0
8342,892,-1088,83,297570,-89180,-2100,143.0,0
8352,909,-920,-58,339710,-84140,7140,138.0,0
8367,882,-721,-469,414750,-67480,30450,137.0,0
8382,1141,-660,-909,452620,-55160,63910,137.0,0
8392,1421,-529,-1285,492730,-38150,83160,129.0,0
8407,1505,-255,-1594,563080,5250,100590,131.0,0
8422,1648,-207,-1726,585550,43470,125650,131.0,0
8432,1868,-360,-1948,606690,63980,122360,123.0,0
8447,842,1997,-1219,420070,42490,68600,119.0,0
8462,1606,-888,-585,85120,14980,52920,119.0,0
8472,1612,88,363,56980,36260,41580,119.0,0
8487,625,304,1003,1820,49140,41020,122.0,0
8502,1468,1284,-1537,-38010,62020,21070,122.0,0
8512,1696,1237,-1737,-94850,54810,9450,122.0,0
8527,499,82,447,-183540,73290,-2730,125.0,0
8546,1214,407,-621,-244370,84280,-3850,129.0,0
8561,1226,326,-977,-293510,88340,-7140,129.0,0
8571,925,19,-765,-311570,91560,-7420,129.0,0
8586,772,53,-501,-360780,91490,-12250,135.0,0
8601,1173,-996,242,-381500,88200,-13860,135.0,0
8611,855,-275,1667,-302330,100870,-13790,136.0,0
8626,402,-883,269,-201950,98070,-5460,144.0,0
8641,1088,3,1613,-207760,82600,-22190,144.0,0
8651,1315,-397,891,-213920,52430,-37590,152.0,0
8666,907,-37,1477,-200900,-10640,-47040,157.0,0
8681,898,-750,1139,-182630,-73640,-57960,157.0,0
8691,939,-914,1069,-130060,-93030,-57750,160.0,0
8706,702,-1356,755,80850,-106540,-52780,162.0,0
8721,789,-963,95,331870,-125930,-36190,162.0,0
8731,751,-801,-48,434980,-131600,-21770,166.0,0
8746,633,-58,-141,498540,-137270,-8260,165.0,0
8761,623,257,-714,530460,-145600,21420,170.0,0
8776,749,809,-216,523530,-139720,50400,170.0,0
8786,803,281,-394,504490,-134470,56350,172.0,0
8807,688,1227,-430,367360,-106400,63840,177.0,0
8822,957,1506,-169,265860,-101710,55440,181.0,0
8837,980,1121,-46,63630,-89950,40390,181.0,0
8847,985,910,-218,-12390,-83580,29470,191.0,0
8862,994,554,-166,-63700,-74410,12320,191.0,0
8877,1057,614,-236,-124880,-54460,5390,191.0,0
8887,1088,677,-221,-151760,-44100,-2240,195.0,0
8902,1104,725,-151,-184520,-27370,-19180,197.0,0
8917,1220,622,-69,-257040,-21000,-27790,197.0,0
8927,1245,470,42,-284410,-15610,-35280,200.0,0
8942,1254,448,49,-311010,-7700,-47390,203.0,0
8957,1096,88,136,-311150,-1750,-53550,203.0,0
8967,1243,394,119,-307580,560,-59780,204.0,0
8982,1238,160,267,-290010,7630,-66220,202.0,0
8997,1205,91,-64,-269990,10780,-65380,202.0,0
9007,1166,19,-7,-231420,17850,-61110,202.0,0
9022,990,-79,91,-121170,30100,-60200,200.0,0
9037,949,-248,211,-15190,37170,-57050,208.0,0
9059,810,51,252,50540,38150,-58450,212.0,0
9074,761,116,252,67060,36820,-60830,212.0,0
9084,769,171,201,74550,33390,-61390,220.0,0
9099,807,190,142,75880,32200,-61110,232.0,0
9114,826,248,117,70910,31640,-58730,232.0,0
9124,863,198,42,68180,32480,-57120,232.0,0
9139,860,322,15,65800,33390,-54810,221.0,0
9154,861,177,120,61390,34650,-46900,221.0,0
9164,859,407,101,53970,33810,-42490,197.0,0
9179,850,220,174,41580,33180,-41230,210.0,0
9194,810,185,180,5460,29750,-39340,216.0,0
9209,790,225,216,-12530,25130,-38010,216.0,0
9219,784,205,115,-26040,24640,-35420,203.0,0
9234,633,116,107,-34930,24150,-33600,216.0,0
9249,611,164,-5,-31080,25480,-25410,216.0,0
9259,591,-44,-16,-26040,26530,-22540,219.0,0
9274,556,16,-9,-21210,25970,-18060,214.0,0
9289,608,45,37,-8120,28630,-10640,214.0,0
9364,679,7,42,5740,25410,19810,203.0,0
9379,714,-8,59,1330,24080,22680,203.0,0
9394,726,-29,31,-8610,20650,27580,193.0,0
9409,775,-57,68,-14350,19040,29820,184.0,0
9424,814,-88,103,-24570,16310,33670,171.0,0
9439,896,-117,69,-28280,13790,37100,171.0,0
9449,953,-135,93,-30800,8400,38780,163.0,0
9464,1042,-170,96,-30800,5320,40460,148.0,0
9479,1447,649,588,70280,-4410,46550,148.0,0
9489,726,-327,-737,49210,9800,56980,144.0,0
9504,630,126,-191,102480,-25620,93730,144.0,0
9519,809,883,-58,74760,-30520,90580,144.0,0
9529,530,-185,716,82810,-33740,89390,139.0,0
9544,168,151,725,70700,-34720,74620,136.0,0
9562,939,42,354,58870,-45990,71190,135.0,0
9577,1024,66,261,41860,-64260,67060,135.0,0
9587,896,44,615,34930,-72030,63140,127.0,0
9602,804,-87,429,25480,-80920,48790,129.0,0
9617,1775,359,-138,8260,-95130,41650,129.0,0
9627,1534,-216,1121,17010,-94920,39270,119.0,0
9642,802,-435,377,41510,-99400,39830,124.0,0
9657,898,-63,97,59430,-97160,30870,124.0,0
9667,1138,-303,411,72030,-94640,27020,119.0,0
9682,929,-200,-387,102900,-85610,21350,123.0,0
9697,1062,-139,-5,118440,-79870,17290,123.0,0
9707,1089,-349,-201,131390,-75810,14350,122.0,0
9722,1049,-90,-370,157080,-66360,6650,123.0,0
9737,1027,-293,-247,167650,-58870,-1330,123.0,0
9747,1076,-398,-379,175980,-53550,-5180,120.0,0
9762,941,-142,-629,195440,-46900,-8050,122.0,0
9777,945,-183,-759,220150,-28420,-10850,122.0,0
9787,957,-41,-916,233590,-15540,-9310,119.0,0
9802,872,299,-1276,244930,-700,-6090,121.0,0
9824,909,354,-1293,256690,39830,7910,115.0,0
9839,-80,1042,-1965,114940,35980,4200,117.0,0
9854,1143,-689,-1355,-28280,64190,22750,117.0,0
9864,1040,21,-497,-49280,78820,26180,118.0,0
9879,895,-17,-1032,-40040,95620,30170,114.0,0
9894,853,-18,-1001,-44170,125650,28840,114.0,0
9904,822,-83,-789,-73850,137970,29470,114.0,0
9919,837,-129,-915,-89600,146580,24710,112.0,0
9934,820,76,-708,-128030,145040,20300,112.0,0
9944,768,-79,8,-190820,142450,17430,111.0,0
9959,1431,-1068,300,-248570,132370,-980,110.0,0
9974,1491,-470,1136,-167930,138040,8120,110.0,0
9984,646,-154,1293,-122290,148540,11830,116.0,0
9999,-19,-231,992,-229950,131110,-11200,124.0,0
10014,749,-197,1062,-240380,118370,-16170,124.0,0
10024,500,-319,1695,-207340,111790,-16100,125.0,0
10039,147,-201,1548,-205100,77910,-17500,125.0,0
10061,319,-496,1719,-179480,27860,-20020,132.0,0
10082,342,-242,1479,-140630,-25060,-13510,130.0,0
10097,388,-647,1080,-95550,-73570,-13930,127.0,0
10112,224,-627,1369,-73850,-116620,-16730,127.0,0
10122,264,-785,778,-45220,-134610,-15120,126.0,0
10137,344,-848,655,19110,-152600,-16310,119.0,0
10152,401,-1094,302,97860,-181370,-19810,119.0,0
10162,649,-1156,-535,135800,-193830,-24150,115.0,0
10177,1066,1355,-74,150220,-198450,-37940,110.0,0
10192,901,-1725,-1282,89180,-194740,-41160,111.0,0
10207,156,477,1,257460,-155260,-35000,111.0,0
10217,1422,456,-591,362180,-137620,-35420,113.0,0
10232,442,442,-1648,285670,-114030,-16170,115.0,0
10247,799,408,-1712,266280,-74550,6650,115.0,0
10257,1021,534,-1395,260470,-46060,14210,116.0,0
10272,1324,627,-1215,243740,-21700,24010,119.0,0
10287,1015,402,-1829,186970,36190,41440,119.0,0
10297,764,714,-1152,140490,62650,49350,122.0,0
10312,975,-236,-704,102060,86380,49840,121.0,0
10334,936,-127,-694,-53480,146580,47950,121.0,0
10349,971,-153,-153,-118230,160440,42980,118.0,0
10364,750,-330,-182,-244930,180530,37030,118.0,0
10374,683,-243,715,-315980,183540,31150,119.0,0
10389,1872,1167,28,-311500,180180,2940,122.0,0
10404,993,-208,-374,-245350,168280,-2800,122.0,0
10414,146,-902,585,-288190,169400,-9590,124.0,0
10429,350,-385,-114,-319410,153510,-31360,131.0,0
10444,-12,-380,600,-341740,145740,-33950,131.0,0
10454,1565,-1403,1157,-341670,131390,-36120,132.0,0
10469,316,-733,936,-319690,106540,-36050,137.0,0
10484,470,-478,1007,-296870,81900,-36330,137.0,0
10494,257,-782,1412,-283500,55790,-40180,136.0,0
10509,4,-1042,1576,-231560,-1960,-43330,137.0,0
10524,354,-876,1033,-195440,-27370,-40810,137.0,0
10534,354,-827,950,-161490,-50960,-42070,136.0,0
10549,478,-1091,550,-83160,-95060,-42210,131.0,0
10564,381,-1186,386,-4340,-126700,-45150,131.0,0
10582,380,-1304,106,35560,-139650,-49280,122.0,0
10597,644,-1162,-324,121310,-163450,-50610,122.0,0
10612,924,-1075,-665,218890,-188230,-53480,114.0,0
10627,936,1404,1300,275310,-168560,-82810,112.0,0
10642,706,-454,-1426,354620,-186550,-66220,112.0,0
10652,810,-1259,-1791,418530,-162750,-68320,115.0,0
10667,1192,1700,-1997,433230,-143710,-53270,119.0,0
10682,1044,699,-1854,428260,-90440,-9030,119.0,0
10692,1004,481,-1341,413560,-64190,5390,119.0,0
10707,1295,801,-1504,391300,-5530,29190,123.0,0
10722,1050,-735,-369,288260,17850,37100,123.0,0
10732,1088,45,-317,249130,39060,36890,121.0,0
10747,1095,507,-697,95900,81480,42070,124.0,0
10762,849,-344,-132,21420,98980,41720,124.0,0
10772,885,-110,-194,-49210,114870,39900,123.0,0
10787,947,-71,14,-184870,139580,38500,125.0,0
10802,856,-262,-110,-238280,147700,38360,125.0,0
10812,1279,-988,530,-283080,153370,26740,125.0,0
10827,1813,1126,-423,-273840,145390,11060,122.0,0
10849,549,-402,-253,-244160,139720,9730,129.0,0
10864,244,-662,624,-302120,135030,-3570,134.0,0
10879,893,-508,648,-313180,126840,-7210,134.0,0
10889,709,-164,545,-309750,118580,-6300,132.0,0
10904,647,-259,566,-307090,88480,-7070,140.0,0
10919,522,-477,700,-303310,54320,-13020,140.0,0
10929,340,-560,1255,-290640,32620,-17640,134.0,0
10944,318,-714,1048,-280700,13860,-24430,133.0,0
10959,482,-589,957,-243740,-24220,-27160,133.0,0
10969,627,-557,559,-219520,-41720,-28140,132.0,0
10984,539,-840,519,-190540,-59990,-29820,132.0,0
10999,522,-1036,262,-128450,-91280,-34020,132.0,0
11009,517,-1070,44,-93940,-104650,-36820,124.0,0
11024,785,-1142,-158,-56140,-128520,-36750,120.0,0
11039,1115,1347,413,76440,-129780,-36190,120.0,0
11073,745,-750,-1585,364700,-136500,-20930,122.0,0
11088,1516,832,-1835,419020,-125720,-5390,121.0,0
11107,1349,391,-1591,521080,-75110,33670,124.0,0
11122,1024,441,-1103,546910,-18200,63420,128.0,0
11137,1672,780,-742,529270,22470,67760,128.0,0
11147,1331,1329,49,449540,41860,61950,133.0,0
11162,1789,1457,-344,147560,53900,23590,140.0,0
11177,1769,925,336,-2100,62370,-5110,149.0,0
11192,1722,455,-62,-216300,64820,-16450,149.0,0
11202,1590,10,-36,-259980,68740,-21000,140.0,0
11217,1347,69,23,-280770,69860,-27090,108.0,0
11232,1192,-224,165,-280210,69230,-33530,108.0,0
11242,1036,-55,309,-273630,68040,-39550,106.0,0
11257,1024,-294,14,-208460,66220,-33810,107.0,0
11272,593,-556,235,-150500,67970,-31850,107.0,0
11282,465,-486,96,-91490,66710,-30800,114.0,0
11297,398,-323,206,14140,63000,-30380,147.0,0
11312,287,-246,229,52220,59780,-33810,147.0,0
11322,262,-171,234,77560,49910,-36960,186.0,0
11337,335,20,216,100660,44870,-39550,192.0,0
11352,399,81,179,104510,36540,-41650,201.0,0
11376,593,74,138,100660,36610,-41580,221.0,0
11391,663,29,64,87780,33950,-45220,221.0,0
11401,752,490,377,73990,33670,-43960,225.0,0
11416,795,305,54,49420,28910,-47600,216.0,0
11431,813,327,162,-8890,25410,-53620,196.0,0
11446,874,254,-15,-34930,23520,-57400,196.0,0
11456,858,206,175,-56980,23520,-59360,202.0,0
11471,864,70,30,-86170,22400,-60550,218.0,0
11486,856,27,73,-93660,23520,-63280,218.0,0
11496,854,19,48,-94780,23380,-64400,210.0,0
11511,954,-48,91,-95690,22120,-66010,203.0,0
11526,1008,-43,195,-94010,18760,-69020,203.0,0
11536,1003,28,168,-91490,16170,-70490,201.0,0
11551,1118,17,229,-85190,12600,-72870,194.0,0
11566,1162,-117,43,-54530,10780,-70350,194.0,0
11576,1228,-118,-45,-30590,11690,-67550,191.0,0
11591,1256,-90,-58,-4830,16450,-60270,195.0,0
11606,1196,26,-41,34650,17710,-57120,195.0,0
11620,1177,26,-18,44030,19390,-52920,196.0,0
11635,1086,12,131,49700,18550,-51520,198.0,0
11650,1103,-37,-41,48930,15820,-51590,200.0,0
11665,1048,105,53,44660,13300,-48580,200.0,0
11675,1071,-36,37,39130,11200,-47530,196.0,0
11690,1034,144,22,23590,7350,-47390,193.0,0
11705,1042,125,31,14910,5880,-44800,193.0,0
11715,1023,132,35,5460,4690,-43680,198.0,0
11730,926,180,18,-13510,2520,-41860,192.0,0
11745,908,142,19,-23030,140,-38500,192.0,0
11755,866,106,24,-44730,-1330,-37800,187.0,0
11770,755,134,52,-56350,-3080,-36680,184.0,0
11785,718,101,67,-80150,-7910,-35000,184.0,0
11795,693,94,80,-89810,-10850,-34160,196.0,0
11810,639,23,83,-96880,-13860,-33250,185.0,0
11825,591,34,110,-103950,-20160,-32760,174.0,0
11840,453,-24,94,-103810,-23520,-30450,174.0,0
11850,368,-113,124,-101080,-30590,-31150,173.0,0
11865,249,-154,124,-94080,-34370,-32270,158.0,0
11887,320,-220,200,-87500,-42980,-37520,150.0,0
11902,482,1022,455,-133980,-53340,-42560,150.0,0
11912,635,-527,-810,-577710,-149310,-31150,144.0,0
11927,426,511,311,-273910,-111440,840,146.0,0
11942,357,879,-550,-257810,-134400,-9800,146.0,0
11952,1510,-853,954,-241150,-115080,-10360,142.0,0
11967,826,-157,-473,-193970,-115360,-17430,140.0,0
11982,1067,-715,447,-169330,-117320,-17290,140.0,0
11992,1107,-598,77,-141750,-113330,-19600,138.0,0
12007,1126,-892,132,-74760,-104930,-22260,129.0,0
12022,1099,-962,518,-38080,-100310,-28350,129.0,0
12032,1002,-872,510,-3920,-97720,-30870,130.0,0
12047,1370,-202,166,77980,-90300,-31920,126.0,0
12071,453,-265,13,156590,-78820,-42910,125.0,0
12086,1196,-183,827,252420,-68810,-43120,127.0,0
12101,1068,-206,-438,322630,-50540,-37240,127.0,0
12111,720,41,-234,351120,-45080,-38150,126.0,0
12126,997,-218,-428,369040,-40460,-39270,131.0,0
12148,895,-134,-481,414960,-24920,-38010,130.0,0
12163,717,-32,-612,445270,-20720,-36330,130.0,0
12178,1114,-204,-1211,479920,-3990,-28980,130.0,0
12188,1008,91,-972,494550,11410,-22540,130.0,0
12203,646,560,-1444,495530,34650,-15260,124.0,0
12218,892,323,-1558,540750,78260,8540,124.0,0
12228,729,415,-1227,553210,91910,7910,124.0,0
12243,-150,1632,-1996,298340,57960,-2380,119.0,0
12258,587,-406,-1156,18480,71680,-17920,119.0,0
12268,1617,-7,-1761,-38430,89670,-23940,123.0,0
12283,313,-965,-284,25060,114940,7770,120.0,0
12298,981,-287,-1397,-56980,133980,17080,116.0,0
12313,767,552,-1399,-146090,143850,4550,116.0,0
12323,726,-381,-923,-189000,147000,2380,117.0,0
12338,883,-21,-648,-230860,150640,350,117.0,0
12353,994,-184,-760,-299950,146930,-2940,117.0,0
12363,729,672,442,-320180,147280,-4270,120.0,0
12378,1529,900,-124,-267260,135940,-20370,121.0,0
12400,356,-565,164,-269150,130690,-21490,126.0,0
12415,169,216,460,-282380,116970,-24010,126.0,0
12425,106,42,1456,-305620,97860,-25130,126.0,0
12440,78,3,1741,-368550,38710,-39480,133.0,0
12455,-249,-99,1434,-392980,-36330,-57960,133.0,0
12465,-242,73,1879,-417690,-79100,-73290,135.0,0
12480,1029,-748,530,-445060,-108080,-82110,133.0,0
12495,865,-1307,640,-367640,-134330,-85470,136.0,0
12510,942,-1598,668,-311570,-139300,-92750,136.0,0
12520,1118,-1849,575,-240870,-136500,-92610,135.0,0
12535,1053,-1977,433,-63700,-121380,-87430,128.0,0
12550,1379,-1889,376,56910,-113750,-83720,128.0,0
12560,1247,-1884,386,175000,-103530,-80220,126.0,0
12575,303,466,1001,247380,-74480,-94920,128.0,0
12590,458,-1701,-779,349650,-54600,-92890,128.0,0
12600,1209,-894,860,486220,-45780,-86660,132.0,0
12615,535,-36,-1223,538440,-38010,-81200,131.0,0
12630,565,282,-1091,638960,-10710,-66150,131.0,0
12644,819,317,-1600,667030,7980,-52710,125.0,0
12659,670,355,-1930,727510,47180,-25760,123.0,0
12674,626,404,-1945,759220,79450,-9310,120.0,0
12689,1113,-1000,-1696,685440,103110,1890,120.0,0
12699,1748,-246,-1958,582960,112000,-560,119.0,0
12714,-219,1790,-1955,364140,100450,-12180,116.0,0
12729,1112,-926,-1717,47950,99960,-9870,116.0,0
12739,1290,843,-892,-45430,108850,-8960,116.0,0
12754,870,833,-1661,-239120,112000,-11620,118.0,0
12769,980,200,-1252,-296310,114870,-12740,118.0,0
12779,642,-74,-1041,-340900,115220,-11830,118.0,0
12794,825,-336,325,-381500,118790,-2730,121.0,0
12809,1750,1680,-338,-319410,114240,-11340,121.0,0
12819,369,869,466,-272090,138810,-20300,128.0,0
12834,919,-162,-668,-308280,129150,-27510,137.0,0
12849,653,31,-156,-309330,119560,-18900,137.0,0
12859,440,-33,131,-320810,115080,-18970,135.0,0
12874,562,75,-110,-351610,109130,-14140,140.0,0
12889,628,-131,30,-374920,90160,-5740,148.0,0
12911,1604,-1595,1572,-413210,53620,-15260,150.0,0
12926,-568,-407,1954,-251790,52920,-490,150.0,0
12936,143,-1781,1173,-196280,32690,-13860,150.0,0
12951,170,-924,1856,-192850,13440,-23380,152.0,0
12966,615,-1155,1225,-162470,-21000,-23450,152.0,0
12976,346,-1287,462,-143220,-37660,-31710,152.0,0
12991,1329,-1196,-313,-67410,-42700,-28770,149.0,0
13006,1481,-535,-307,160650,-36400,-18690,149.0,0
13016,1665,-360,-292,273700,-30590,-4970,150.0,0
13031,1667,236,-141,365750,-24080,24360,154.0,0
13046,1679,-79,-473,408240,-24150,36120,154.0,0
13056,1262,577,280,396130,-11410,31010,158.0,0
13078,1233,202,243,259420,-15820,36750,164.0,0
13093,1205,790,339,51030,-17500,21420,171.0,0
13108,1000,1049,2,-38290,-18480,7140,175.0,0
13123,961,439,99,-154210,-13090,6160,175.0,0
13133,857,771,53,-175140,-11060,2590,184.0,0
13148,932,360,-14,-193130,-7700,-2310,193.0,0
13170,825,183,-29,-183680,-4200,-6370,197.0,0
13185,794,284,207,-171710,-210,-11830,207.0,0
13200,777,302,174,-122290,2240,-12250,207.0,0
13210,779,-176,87,-85330,4270,-10430,208.0,0
13225,741,131,324,-16170,4900,-12950,214.0,0
13240,737,158,286,7910,3080,-14350,214.0,0
13250,739,205,295,24220,1120,-16590,209.0,0
13265,712,150,375,36050,-3500,-24640,218.0,0
13280,746,128,249,38010,-6580,-31990,218.0,0
13290,745,186,323,42840,-8750,-35140,231.0,0
13305,805,131,267,60270,-13230,-37660,232.0,0
13320,818,166,276,71330,-17430,-41370,232.0,0
13330,841,197,236,87570,-19110,-42840,223.0,0
13345,856,271,238,90160,-20930,-44380,219.0,0
13360,880,302,232,84070,-24640,-46620,219.0,0
13370,902,343,187,78120,-25830,-46900,218.0,0
13385,932,319,198,71610,-26600,-47320,232.0,0
13400,934,349,203,56210,-29120,-48510,232.0,0
13419,931,312,167,45500,-30310,-48230,237.0,0
13434,904,320,149,43610,-30310,-47040,237.0,0
13449,890,337,149,39060,-29400,-46690,236.0,0
13464,871,322,140,33880,-27930,-47460,232.0,0
13479,879,323,141,19740,-27020,-47950,232.0,0
13489,901,296,185,12600,-26250,-48790,231.0,0
13504,936,292,181,5040,-26040,-49700,234.0,0
13519,964,220,182,6440,-25900,-49630,233.0,0
13534,959,214,103,17920,-24640,-48510,233.0,0
13544,942,181,125,26950,-23170,-47670,246.0,0
13559,896,203,86,37100,-22050,-44520,241.0,0
13574,842,183,79,57750,-18200,-42770,241.0,0
13584,821,204,50,64890,-16660,-41510,235.0,0
13599,812,170,-3,67410,-12670,-40530,243.0,0
13614,808,218,83,62650,-11270,-39830,243.0,0
13624,827,127,14,56840,-10430,-39340,229.0,0
13639,784,98,93,43960,-9590,-42000,218.0,0
13654,687,309,74,37520,-9660,-40530,218.0,0
13668,670,63,233,15470,-10850,-39480,209.0,0
13683,660,58,186,2520,-13930,-41860,222.0,0
13698,721,235,-115,-11620,-14980,-42980,228.0,0
13713,1138,-77,-74,-11760,-10850,-38290,228.0,0
13723,1156,69,28,-8260,-5600,-35980,217.0,0
13738,1120,-4,3,3290,-5180,-32340,212.0,0
13753,1084,14,0,18550,-1820,-24780,212.0,0
13763,1072,113,-94,26530,1120,-18760,206.0,0
13778,976,137,104,32760,3220,-13300,210.0,0
13793,949,106,54,31360,4130,-2800,210.0,0
13803,881,142,76,24710,3710,1680,203.0,0
13818,805,154,42,16870,2590,9730,202.0,0
13833,785,39,59,-2870,350,12880,197.0,0
13848,770,134,97,-14560,-2800,17010,197.0,0
13858,767,108,52,-25690,-3990,19950,190.0,0
13873,759,78,43,-41720,-4690,22120,184.0,0
13888,756,84,15,-52500,-6230,27790,184.0,0
13898,773,17,38,-56350,-7140,29750,177.0,0
13913,790,16,51,-59850,-8260,31570,171.0,0
13937,785,-15,343,-63350,-15540,33390,158.0,0
13952,1200,393,91,10640,-23030,29470,150.0,0
13967,-292,1053,-168,-55580,-13510,31080,150.0,0
13977,672,615,212,-32760,-30590,67620,147.0,0
13992,822,-23,853,-37730,-45220,62440,141.0,0
14007,648,93,920,-32550,-50190,66850,141.0,0
14017,237,138,1137,-44100,-60060,57470,142.0,0
14032,690,171,340,-41510,-78960,40180,140.0,0
14047,1800,-901,1119,-34440,-84210,38220,140.0,0
14057,933,-177,873,-21140,-93870,35210,138.0,0
14079,991,-350,476,12040,-110040,10570,134.0,0
14094,960,-141,110,40320,-106470,5180,138.0,0
14109,798,-12,146,111860,-95410,-5390,138.0,0
14124,1019,-288,55,151550,-87780,-9450,138.0,0
14134,943,-133,-2,197260,-77840,-11550,137.0,0
14149,910,-150,-357,281680,-58730,-15120,138.0,0
14164,860,-91,-590,322840,-47740,-16030,138.0,0
14178,803,-5,-766,389900,-24150,-14910,144.0,0
14193,956,-78,-1023,412930,-14210,-8960,135.0,0
14208,965,-151,-1487,457030,19320,-5950,122.0,0
14223,884,531,-1633,475300,58380,2380,122.0,0
14233,852,-51,-1309,453390,68530,1890,118.0,0
14248,1579,166,-1841,415660,82810,3010,116.0,0
14263,-136,1985,-1200,7210,76370,-7700,116.0,0
14273,398,-26,-1629,-18970,92680,8540,108.0,0
14288,965,1161,-1089,-13440,108430,11130,108.0,0
14303,1067,-504,-1704,-174090,123900,19180,108.0,0
14313,546,-175,-1102,-217630,135100,24220,112.0,0
14328,759,499,-1384,-269010,143290,36750,112.0,0
14343,737,-117,-994,-392000,144620,42910,112.0,0
