t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm,event
37426,712,-603,179,-224210,127050,30590,124.0,0
37441,1055,115,-316,-209230,124320,33460,121.0,0
37456,813,-412,-123,-184730,113750,35140,121.0,0
37474,528,-914,334,-167300,96950,31080,131.0,0
37489,441,-1041,738,-128240,83930,26180,131.0,0
37504,299,-1154,1143,-88620,46970,8750,143.0,0
37519,101,-1448,1558,-67200,24710,-1960,145.0,0
37534,115,-1402,1515,-17640,-21630,-21560,145.0,0
37544,241,-1253,985,10500,-43750,-29400,140.0,0
37559,469,-1063,766,40040,-64330,-35350,138.0,0
37574,491,-1050,403,103530,-98140,-42560,138.0,0
37584,498,-992,289,136500,-111930,-44380,133.0,0
37599,543,-892,192,169960,-135870,-44310,126.0,0
37614,654,-684,43,231980,-146020,-43750,126.0,0
37624,686,-662,-67,259070,-155470,-43540,119.0,0
37639,842,-544,-293,308700,-171290,-48230,113.0,0
37654,1686,335,-1182,313600,-183470,-52290,113.0,0
37664,-466,1107,1519,263130,-101570,-64750,109.0,0
37679,1075,38,-1089,132300,-109760,-43750,111.0,0
37694,1385,1460,-742,224560,-78750,-24430,111.0,0
37704,564,1212,-1761,158340,-71890,-12320,111.0,0
37719,701,536,-1184,84700,-51310,-70,112.0,0
37740,1165,674,-672,65450,-13510,16940,113.0,0
37755,970,195,-1463,33670,21560,33600,109.0,0
37770,1031,358,-1024,13370,39550,41020,109.0,0
37780,1104,489,-911,-3290,58170,47110,112.0,0
37795,1059,381,-985,-33740,91000,59500,113.0,0
37810,1083,215,-659,-52080,105910,63980,113.0,0
37820,864,-202,-625,-73920,127960,63210,113.0,0
37835,1997,-436,466,-105980,132860,56280,115.0,0
37850,1741,792,-256,-86800,142310,45920,115.0,0
37860,699,535,-393,-111230,141190,36750,121.0,0
37875,621,-544,374,-127400,148470,30730,126.0,0
37890,611,-467,-11,-147490,149940,21280,126.0,0
37900,709,-223,167,-152880,148470,18130,131.0,0
37915,683,-283,263,-156870,144130,12110,138.0,0
37930,446,-709,966,-154350,130900,8400,138.0,0
37940,320,-711,860,-149800,116200,1960,144.0,0
37955,259,-878,1351,-138740,76650,-10290,147.0,0
37970,164,-909,1924,-110530,48090,-15400,146.0,0
37989,46,-994,1998,-49210,-10570,-10990,146.0,0
37999,168,-712,1759,-22120,-39550,-8540,150.0,0
38014,405,-129,1519,22680,-96880,-7980,144.0,0
38029,589,-241,900,40880,-118720,-3080,139.0,0
38044,515,-545,739,63140,-148470,-5740,139.0,0
38054,401,-595,417,76370,-159600,-6230,135.0,0
38069,545,-509,194,89390,-168770,-6790,131.0,0
38084,734,-498,-121,111790,-183610,-8050,131.0,0
38094,849,-670,-295,121590,-187880,-11200,126.0,0
38109,910,-617,-545,139230,-185430,-21000,118.0,0
38124,1199,1108,751,159530,-167510,-34720,118.0,0
38134,1316,1187,-94,129220,-159530,-40530,116.0,0
38149,547,-1051,-1694,151270,-127050,-23450,119.0,0
38164,1164,378,-1558,163520,-105840,-17920,119.0,0
38174,1336,1102,-1007,149800,-81900,-9100,123.0,0
38189,1192,157,-1565,102340,-36890,8820,128.0,0
38204,924,134,-1613,73640,13090,25480,128.0,0
38214,1060,263,-1237,43470,36890,32620,120.0,0
38229,1052,300,-1235,-15190,59290,40880,123.0,0
38252,982,-59,-824,-69230,115360,54530,123.0,0
38267,869,-224,-724,-121870,129010,54670,122.0,0
38290,1997,728,492,-155960,147700,22960,123.0,0
38305,859,451,224,-161350,159740,29750,130.0,0
38320,352,-607,-55,-196350,168210,17430,130.0,0
38330,548,-613,-313,-261800,173600,10010,132.0,0
38345,693,-365,170,-273910,171570,4060,138.0,0
38360,832,-301,-117,-294840,164500,-3290,138.0,0
38370,748,-308,505,-297500,155470,-7140,143.0,0
38385,622,-621,670,-296450,140000,-10780,146.0,0
38400,1154,-535,1180,-293090,95970,-23520,146.0,0
38410,1106,-223,1195,-285740,66710,-29540,145.0,0
38425,1004,-280,1091,-272370,9520,-32900,143.0,0
38440,940,-436,765,-228900,-13930,-37660,143.0,0
38450,1004,-551,661,-186760,-32200,-40530,148.0,0
38465,1080,-625,534,-60900,-55580,-43960,153.0,0
38480,874,-585,251,9030,-61180,-46550,153.0,0
38500,683,-372,198,130200,-67200,-50330,163.0,0
38515,614,-4,132,199710,-71400,-53830,163.0,0
38530,619,194,102,217700,-73220,-52990,168.0,0
38545,668,385,128,227570,-70700,-52850,164.0,0
38560,792,401,-175,218960,-65590,-50330,164.0,0
38570,831,526,-92,194670,-60760,-47950,165.0,0
38585,915,525,-191,177520,-55160,-46690,173.0,0
38600,947,465,-162,133560,-41370,-47320,173.0,0
38610,1023,629,134,98840,-34440,-46340,174.0,0
38625,1067,588,-20,40320,-32060,-47880,176.0,0
38640,1073,620,4,-79030,-22190,-53270,176.0,0
38650,1111,535,-133,-127470,-16800,-55720,179.0,0
38665,1127,449,-124,-159460,-3430,-55860,176.0,0
38680,1072,251,166,-181510,1610,-55580,177.0,0
38695,1102,203,-147,-182490,10220,-54880,177.0,0
38705,1100,10,-189,-178500,15050,-56420,176.0,0
38720,1067,390,-21,-169750,15050,-55230,176.0,0
38735,1114,-170,134,-127050,23940,-46690,176.0,0
38749,1027,-37,-97,-96530,25760,-43120,181.0,0
38764,963,-145,43,-40390,29820,-37730,183.0,0
38779,898,-26,124,-20510,30450,-35840,183.0,0
38794,878,81,150,-210,28350,-35350,183.0,0
38804,876,88,200,2730,26740,-35350,181.0,0
38819,886,127,156,3570,23100,-34860,181.0,0
38834,893,89,177,3640,21490,-34720,181.0,0
38844,913,113,123,2450,20090,-35210,180.0,0
38859,907,117,214,-1610,17570,-35490,174.0,0
38874,921,118,157,-3850,16590,-35910,174.0,0
38884,925,128,163,-6160,15750,-35770,159.0,0
38899,929,101,186,-10710,14000,-35420,165.0,0
38914,922,98,146,-12740,12810,-35000,165.0,0
38924,916,77,159,-14140,12180,-34860,176.0,0
38939,916,67,130,-14980,11060,-34440,174.0,0
38954,917,44,131,-14770,10780,-33810,174.0,0
38964,924,37,111,-14700,10850,-33670,173.0,0
38979,954,69,58,-14210,11130,-33390,171.0,0
38994,970,10,47,-9800,12810,-30660,171.0,0
39012,1024,18,39,-2800,15400,-27580,149.0,0
39027,1028,14,76,1610,16310,-25270,149.0,0
39042,1013,-42,37,8750,15890,-21140,156.0,0
39057,970,14,38,11550,16450,-18550,165.0,0
39072,900,-12,68,8890,15470,-12320,165.0,0
39082,907,68,71,4830,14980,-10150,170.0,0
39097,853,35,87,210,14350,-5040,170.0,0
39112,950,77,77,-9030,13230,-2170,170.0,0
39122,999,52,92,-14980,12390,840,170.0,0
39137,1052,82,86,-31360,9800,6650,164.0,0
39152,1114,72,96,-39130,7840,9660,164.0,0
39162,1122,36,55,-43750,6370,13440,162.0,0
39177,1100,15,48,-46340,4270,21210,162.0,0
39192,1023,-19,44,-45150,3430,24920,155.0,0
39207,989,-58,14,-38570,2380,31290,155.0,0
39217,934,-69,18,-34230,2240,33950,154.0,0
39232,927,-87,9,-29260,2030,38010,147.0,0
39247,1720,1066,348,-2800,4270,39200,147.0,0
39262,1233,-668,-1118,59710,5110,53200,143.0,0
39277,635,293,809,59010,-7560,56420,143.0,0
39303,760,-255,197,65170,-1540,59010,141.0,0
39318,1010,256,151,60970,-2520,52570,139.0,0
39333,983,228,228,56910,-2870,52150,140.0,0
39348,994,153,109,51730,-3500,50470,140.0,0
39358,967,194,213,48790,-4900,50330,135.0,0
39373,807,336,470,44660,-7000,50610,134.0,0
39388,783,373,665,24570,-19740,47880,134.0,0
39398,703,330,846,4900,-31290,41300,135.0,0
39413,629,318,832,-20720,-46550,30940,134.0,0
39428,590,125,940,-68810,-80850,10010,134.0,0
39438,572,72,822,-87150,-96530,-140,128.0,0
39453,622,-196,820,-99750,-120470,-19390,126.0,0
39468,1210,-486,788,-115290,-128450,-33460,120.0,0
39483,1352,-856,-934,-86660,-135940,-42000,120.0,0
39493,1247,-770,73,-56910,-127330,-43050,116.0,0
39508,1257,-1002,148,-6160,-111370,-33880,118.0,0
39527,947,58,-195,80570,-101500,-38360,117.0,0
39542,883,-298,-191,171920,-71050,-36890,117.0,0
39552,1008,64,-491,202860,-60970,-35070,119.0,0
39567,949,101,-566,227080,-52080,-31920,118.0,0
39582,945,225,-829,252420,-33600,-27580,118.0,0
39592,881,454,-1042,265650,-21770,-22470,119.0,0
39607,823,804,-1338,278950,7980,-4830,121.0,0
39622,841,823,-1279,297850,25480,7700,121.0,0
39632,1015,459,-1290,287140,40950,18620,118.0,0
39647,1055,442,-1532,226730,65310,33390,116.0,0
39662,989,426,-1579,180600,76300,38010,116.0,0
39672,1024,277,-1436,127960,86800,41160,112.0,0
39687,1026,302,-1320,2170,101990,42350,113.0,0
39702,988,206,-1122,-65030,106750,38080,113.0,0
39712,985,188,-976,-131390,108570,34650,113.0,0
39727,807,-164,-695,-247170,107030,32200,116.0,0
39742,1325,-87,296,-294560,93170,21630,116.0,0
39752,1978,793,-662,-247730,99540,7980,113.0,0
39767,287,116,967,-250180,104160,4060,120.0,0
39791,819,-574,350,-300790,76510,-16030,123.0,0
39806,501,-273,701,-308630,66150,-19320,129.0,0
39821,438,-537,536,-334390,31710,-30800,129.0,0
39831,480,-748,1393,-343560,10850,-43820,128.0,0
39846,251,-100,901,-345520,-19670,-53200,126.0,0
39861,558,-965,1411,-320460,-61880,-59220,126.0,0
39871,639,-1218,1184,-298900,-77910,-65520,123.0,0
39886,764,-1543,1033,-203910,-99470,-69160,121.0,0
39901,819,-1848,942,-141400,-103530,-68530,119.0,0
39916,843,-1941,416,29890,-107800,-65870,119.0,0
39926,991,-1957,362,144060,-107520,-61250,120.0,0
39941,1895,970,854,221550,-105980,-62230,112.0,0
39956,187,-1613,-820,246750,-109760,-67760,112.0,0
39966,1331,-821,896,318430,-91630,-70490,117.0,0
39981,482,391,161,354410,-96180,-64680,117.0,0
39996,744,-123,-488,412300,-90440,-62020,117.0,0
40006,740,306,-852,433720,-86730,-53060,119.0,0
40021,579,516,-1590,463610,-66570,-30030,116.0,0
40045,981,489,-1745,493570,-24850,1260,116.0,0
40060,607,1763,-1940,155750,-46620,5740,114.0,0
40075,501,-1398,-829,122150,-27230,33460,114.0,0
40085,916,1276,-1324,121730,-7490,31220,117.0,0
40100,1457,-348,-523,13090,39830,48790,117.0,0
40115,797,255,-1208,-21210,58800,57610,117.0,0
40125,723,-265,-950,-75810,89250,60060,120.0,0
40140,846,-197,-650,-160020,101290,60340,114.0,0
40155,900,-283,-469,-232680,119350,60620,114.0,0
40165,868,-227,-356,-263970,126280,59920,115.0,0
40180,993,-251,-29,-292040,132650,57260,115.0,0
40195,1207,198,82,-342160,140280,45920,115.0,0
40205,1034,97,-484,-359870,137200,47390,112.0,0
40220,1644,-1192,733,-368550,134400,14210,115.0,0
40235,492,486,83,-226800,113820,16660,115.0,0
40245,1059,-793,480,-186970,96110,13650,119.0,0
40260,438,-933,826,-173250,75670,2520,123.0,0
40275,334,-924,1251,-161560,52710,-8330,123.0,0
40294,415,-684,1144,-112840,10290,-13510,123.0,0
40324,501,-880,738,-8960,-56770,-12810,118.0,0
40339,583,-891,400,64260,-92050,-14140,118.0,0
40354,730,-608,275,102130,-107030,-16520,116.0,0
40369,771,-294,14,154350,-136640,-23170,112.0,0
40384,948,619,1440,161910,-120750,-32550,112.0,0
40399,599,-890,-564,192150,-151900,-33810,112.0,0
40409,944,-264,-17,213850,-146860,-43330,114.0,0
40424,826,457,-787,226940,-146090,-41020,115.0,0
40439,905,-208,-660,232820,-143080,-38570,115.0,0
40449,870,239,-879,237650,-135590,-35350,121.0,0
40464,861,106,-1281,223370,-112630,-23520,120.0,0
40479,900,337,-1320,212100,-96600,-16030,120.0,0
40489,928,408,-1365,196910,-78960,2240,121.0,0
40504,1018,551,-1369,153930,-39130,13020,123.0,0
40519,1038,459,-1326,127610,4410,33670,123.0,0
40529,1019,485,-1374,101780,25900,43330,122.0,0
40551,964,-145,-921,18760,62650,59850,125.0,0
40566,877,-41,-757,-4900,77350,65450,126.0,0
40581,834,-94,-568,-61320,101500,68040,121.0,0
40596,800,-252,-530,-88760,118160,71120,121.0,0
40606,794,-335,-401,-112980,123550,70980,125.0,0
40621,912,-138,8,-151760,128310,68530,123.0,0
40636,987,-197,113,-185290,126980,64050,123.0,0
40646,912,-215,152,-197890,123900,62580,128.0,0
40661,733,-203,-59,-197820,118300,61880,127.0,0
40676,1149,-408,447,-189140,98630,55510,127.0,0
40686,1715,-259,652,-190890,86940,48370,124.0,0
40701,1619,-104,628,-190750,70630,38150,129.0,0
40716,1572,-259,635,-180040,38150,33180,129.0,0
40726,1467,-221,372,-170590,25130,26740,137.0,0
40741,1370,-274,175,-122570,10500,20580,145.0,0
40756,1202,-210,98,-87990,8260,20020,145.0,0
40766,1099,-154,54,-57610,7700,18830,149.0,0
40781,1047,-35,139,-19320,7770,15330,156.0,0
40803,771,18,-10,-7700,7420,10150,163.0,0
40818,682,96,34,-9100,10640,2030,162.0,0
40833,657,126,-47,-9240,12110,-560,162.0,0
40843,644,151,10,-6090,14210,-2590,167.0,0
40858,662,170,-86,1470,18830,-5250,173.0,0
40873,683,208,-102,3780,22260,-7070,173.0,0
40883,719,226,-86,3500,25690,-7980,175.0,0
40898,805,240,-103,-3220,32410,-8610,176.0,0
40913,825,175,8,-8400,36400,-11690,176.0,0
40923,875,217,-48,-23030,37730,-13580,179.0,0
40938,915,175,45,-31570,38430,-15680,178.0,0
40953,918,150,107,-50750,36120,-21630,178.0,0
40963,925,137,96,-60550,34580,-25060,170.0,0
40978,941,64,99,-69090,33040,-28700,173.0,0
40993,994,-70,257,-73710,27720,-36680,173.0,0
41003,1046,-101,234,-70840,23310,-41510,176.0,0
41018,1053,-95,218,-65660,19180,-49910,177.0,0
41033,1016,-112,150,-48440,12250,-52290,177.0,0
41047,965,-103,185,-36120,7910,-56980,176.0,0
41062,907,-113,142,-8120,6090,-59010,174.0,0
41077,871,-67,137,16730,3150,-62440,174.0,0
41092,826,7,104,24990,2240,-63560,174.0,0
41102,813,70,104,29750,1400,-64540,176.0,0
41117,818,142,28,31010,70,-63980,179.0,0
41132,863,119,-58,28840,1470,-64190,179.0,0
41142,812,32,200,24780,3150,-66430,180.0,0
41157,884,143,-15,16240,2520,-66570,179.0,0
41172,866,98,120,13090,4410,-66150,175.0,0
41187,888,131,20,4900,4970,-66920,175.0,0
41197,881,221,47,-840,6440,-66570,166.0,0
41212,915,98,37,-19460,8610,-64750,167.0,0
41227,940,111,65,-31360,9660,-65520,167.0,0
41237,981,45,45,-43540,10290,-65660,167.0,0
41252,1007,14,9,-58380,13230,-65380,157.0,0
41267,1019,-95,-24,-58870,14840,-61250,157.0,0
41277,1031,-106,-15,-53760,16730,-58450,153.0,0
41292,1038,-115,-18,-35840,20020,-55020,152.0,0
41314,1018,-72,12,-24780,21490,-48160,154.0,0
41338,950,-37,-13,-29260,21070,-38430,153.0,0
41353,808,-33,-49,-34440,21140,-35980,146.0,0
41368,732,-55,-104,-48860,22820,-32690,146.0,0
41378,702,-67,-126,-56000,24640,-31430,144.0,0
41393,711,-75,-226,-60830,31710,-25340,137.0,0
41408,1961,-1186,-673,-146020,-53270,14700,137.0,0
41418,193,-21,-291,-80780,-16030,27790,131.0,0
41433,-665,1387,1395,-78120,-33530,34720,136.0,0
41448,978,-803,540,-72590,-27790,32270,133.0,0
41463,1058,-432,537,-92890,-57260,12950,133.0,0
41473,731,98,1417,-95690,-64680,7000,133.0,0
41488,693,-20,475,-107590,-79520,-11270,130.0,0
41503,919,-863,546,-109690,-97580,-21980,130.0,0
41513,901,170,345,-110880,-109270,-32550,127.0,0
41528,830,-575,595,-94850,-108150,-37310,128.0,0
41543,1976,-208,-263,-49420,-108360,-40950,128.0,0
41557,1686,-1470,1125,53130,-96320,-35630,129.0,0
41572,660,262,100,81060,-92610,-35700,125.0,0
41587,990,-122,386,170660,-77280,-40950,128.0,0
41602,928,85,50,213570,-67620,-37520,128.0,0
41612,795,282,-207,248430,-60620,-35770,128.0,0
41627,851,107,-513,303590,-44450,-31220,126.0,0
41642,906,224,-605,322070,-35280,-21700,126.0,0
41652,865,348,-902,336210,-13300,-14420,127.0,0
41667,715,726,-1527,369950,2730,-5740,123.0,0
41682,693,969,-1775,409010,47950,19810,123.0,0
41692,574,946,-1795,405580,66290,28700,122.0,0
41707,1425,-88,-1210,382410,81760,36330,120.0,0
41722,1142,175,-1922,254800,98000,38780,120.0,0
41732,895,311,-1589,181860,103390,36820,119.0,0
41747,1052,16,-1217,101500,106680,30520,115.0,0
41762,909,35,-1077,-59220,107030,27020,115.0,0
41772,890,-7,-770,-127680,105840,23450,113.0,0
41787,937,51,-508,-191030,100660,16240,116.0,0
41802,915,-119,-554,-278880,95690,13510,116.0,0
41820,783,-440,-106,-305270,84560,9450,114.0,0
41835,866,-367,380,-321580,67760,4200,114.0,0
41850,1384,-92,-333,-293160,53480,-2940,114.0,0
41865,146,652,687,-251580,35350,-5250,115.0,0
41880,762,-331,911,-241570,10080,-11060,115.0,0
41890,-14,-320,1565,-232400,-12810,-19740,115.0,0
41905,-109,-254,1314,-217210,-72660,-31990,118.0,0
41920,796,-519,1270,-207830,-100870,-45430,118.0,0
41930,1040,762,467,-184240,-118790,-31500,113.0,0
41945,1317,-1196,1366,-210070,-115920,-16730,112.0,0
41960,499,146,-588,-195090,-120820,-25340,112.0,0
41970,1082,562,1293,-78820,-125160,-34650,115.0,0
41985,1258,-1287,463,-27580,-123270,-36820,114.0,0
42000,802,-191,714,83300,-118230,-52640,116.0,0
42015,979,-792,269,133910,-113680,-58240,116.0,0
42025,833,-358,-1,191310,-108990,-64400,118.0,0
42040,790,-524,-160,278040,-101640,-71680,114.0,0
42055,760,-129,-526,322210,-93730,-62370,114.0,0
42073,603,276,-1355,403690,-63560,-51660,114.0,0
42088,592,195,-1508,475090,-25200,-25480,108.0,0
42103,1477,1346,-1992,435820,-18830,-20440,107.0,0
42118,733,-1744,-706,137900,-22330,17920,107.0,0
42133,960,29,-1996,147560,24640,28280,107.0,0
42143,461,1685,-860,71750,38220,37100,109.0,0
42158,1298,50,-744,56070,59500,39340,110.0,0
42173,867,346,-756,-21350,91840,47390,110.0,0
42183,842,-241,-744,-60550,105070,49350,113.0,0
42198,725,-270,-689,-100240,116410,49840,113.0,0
42213,771,-327,-415,-174020,134190,49630,113.0,0
42223,788,-305,-402,-207900,140560,49630,113.0,0
42238,814,-316,-294,-241150,149450,49700,111.0,0
42253,1099,-274,357,-300650,150990,47740,111.0,0
42263,1282,417,546,-331170,153440,42280,112.0,0
42278,974,190,437,-395080,147630,41790,111.0,0
42293,1812,-283,571,-411460,137480,38080,111.0,0
42303,1029,869,-272,-341460,114450,5670,110.0,0
42318,170,-859,797,-224280,77770,210,109.0,0
42350,517,-888,1618,-199220,4970,-26740,110.0,0
42365,529,-764,1469,-152250,-39690,-31570,110.0,0
42380,750,-575,377,-126840,-55580,-35420,113.0,0
42395,814,-1342,-323,-31290,-86450,-34090,109.0,0
42410,1402,12,199,26600,-97790,-33110,109.0,0
42420,1432,-486,1312,40250,-92540,-37800,109.0,0
42435,1034,-1024,19,124040,-99680,-35420,109.0,0
42450,964,-520,411,186970,-92540,-41370,109.0,0
42460,785,281,40,275800,-90230,-39760,112.0,0
42475,980,-558,96,313670,-88760,-40250,105.0,0
42490,1525,-17,-1588,284060,-97720,-45360,105.0,0
42500,369,891,-1997,226660,-113470,-45290,116.0,0
42515,404,-733,-1466,233450,-113890,-41720,115.0,0
42530,809,992,-1330,289590,-93170,-34300,115.0,0
42540,1168,717,-1631,302540,-76090,-25480,117.0,0
42555,899,656,-1565,314370,-38360,-5530,121.0,0
42570,995,610,-1198,295680,-19180,3430,121.0,0
42584,1063,426,-1210,273210,22330,20370,121.0,0
42599,791,636,-1149,214760,45220,31780,123.0,0
42614,906,-444,-711,137970,80500,38780,121.0,0
42629,939,258,-649,90720,96530,41230,121.0,0
42639,897,-181,-460,36260,112700,45920,120.0,0
42654,831,-278,-275,-65030,137760,49420,121.0,0
42669,910,-23,-138,-117530,148330,51170,121.0,0
42679,968,-67,-52,-170450,157360,54250,118.0,0
42694,769,-260,-181,-254520,169120,56560,123.0,0
42709,1856,-1066,1220,-285320,165130,26740,121.0,0
42724,1638,1034,-693,-201180,159250,27510,121.0,0
42734,208,-299,357,-215810,160720,35140,122.0,0
42749,-16,-684,-363,-265230,156520,26530,126.0,0
42764,1022,-246,605,-279300,153930,21840,126.0,0
42774,635,-540,305,-286020,145390,22820,132.0,0
42789,767,-457,943,-288750,112210,15120,138.0,0
42804,1612,-283,1068,-288400,87850,5390,138.0,0
42814,1363,-68,1098,-282170,61180,4620,145.0,0
42829,1246,-384,865,-261520,12390,-560,149.0,0
42851,1069,-551,448,-221830,-24080,-16730,157.0,0
42866,1016,-707,98,-95620,-40600,-23240,157.0,0
42876,779,-790,153,-15330,-42140,-25060,168.0,0
42891,665,-662,50,63770,-42420,-30450,172.0,0
42906,493,-358,127,196350,-43120,-32270,172.0,0
42916,498,-109,58,238560,-45430,-34370,181.0,0
42931,465,-36,205,275660,-52780,-37590,188.0,0
42946,522,151,-61,276430,-54670,-39900,190.0,0
42961,534,269,-71,256340,-58240,-43750,190.0,0
42971,643,243,-114,242690,-57820,-44940,185.0,0
42986,718,326,-41,227220,-55580,-44870,188.0,0
43001,831,510,-140,190820,-49980,-47040,188.0,0
43011,855,537,-15,170800,-45990,-46060,190.0,0
43026,877,410,-34,140420,-41580,-50750,190.0,0
43041,1002,612,-16,53550,-38640,-53200,190.0,0
43051,1018,462,-19,8960,-35070,-55440,187.0,0
43066,1042,436,-8,-59360,-27440,-61250,188.0,0
43081,1082,231,-15,-77140,-22610,-63140,188.0,0
43099,1105,148,41,-95760,-14210,-66570,189.0,0
43114,1115,160,61,-106610,-8330,-69650,189.0,0
43129,1136,32,135,-109060,-5740,-71120,191.0,0
43144,1139,-11,26,-106470,-980,-74130,193.0,0
43159,1126,-141,140,-103880,1330,-78610,193.0,0
43169,1075,152,242,-99120,2030,-77140,191.0,0
43184,1157,-96,-2,-79310,4270,-75040,180.0,0
43199,1046,-40,83,-62650,9730,-71400,180.0,0
43209,1073,-73,-53,-25550,12810,-69160,171.0,0
43224,1028,-32,48,-10850,14070,-68040,164.0,0
43239,1023,-37,88,8470,15120,-65520,164.0,0
43249,991,-10,81,13020,14700,-64540,181.0,0
43264,949,7,121,15890,14490,-63350,178.0,0
43279,925,50,76,20160,13440,-60200,178.0,0
43289,855,59,85,22400,13300,-58030,169.0,0
43304,821,108,12,24570,14350,-51870,173.0,0
43319,729,88,32,29750,15470,-48370,173.0,0
43337,646,91,-2,34720,17360,-41230,179.0,0
43356,588,188,52,37380,17640,-34580,181.0,0
43371,541,83,98,34440,16800,-28210,181.0,0
43386,544,113,132,23310,12460,-25550,181.0,0
43401,539,143,147,2450,6790,-20790,174.0,0
43416,624,85,175,-11270,3080,-19670,174.0,0
43426,708,88,163,-22470,-350,-17780,172.0,0
43441,773,58,196,-36890,-7980,-12180,168.0,0
43456,909,-21,207,-41090,-12180,-9590,168.0,0
43466,1025,-45,213,-42280,-16450,-7140,165.0,0
43481,1141,-111,226,-34510,-25410,-2170,155.0,0
43496,1346,-161,208,-24780,-34160,2800,155.0,0
43506,1410,-187,316,-12950,-40460,5530,142.0,0
43521,1516,-272,265,13230,-46340,8470,137.0,0
43536,1639,-72,-86,56140,-57050,9520,137.0,0
43546,1742,-206,161,131530,-56140,26530,128.0,0
43561,208,1155,-21,132650,-67480,15750,127.0,0
43576,700,-670,-222,105630,-69580,18760,125.0,0
43591,712,-142,-237,124040,-63280,15470,125.0,0
43610,1015,180,-404,146930,-52010,13510,130.0,0
43625,1007,316,-434,182700,-35000,12530,127.0,0
43640,945,296,-611,197050,-11550,20580,127.0,0
43655,891,486,-633,228130,140,25200,126.0,0
43670,944,360,-898,251300,25200,32690,126.0,0
43680,971,374,-994,264740,40460,36960,125.0,0
43695,719,359,-911,272930,54950,41230,120.0,0
43710,1027,231,-975,271390,76370,39480,120.0,0
43720,1125,-34,-990,256620,84630,37240,118.0,0
43735,1026,232,-1146,225190,91280,36190,116.0,0
43750,1052,181,-1301,127330,103460,33460,116.0,0
43760,994,207,-1328,60970,107170,31780,116.0,0
43775,983,204,-1331,-8330,111020,26250,116.0,0
43790,986,103,-1077,-135310,109830,21840,116.0,0
43800,904,146,-867,-194530,107520,16730,118.0,0
43815,884,-148,-717,-302540,98420,12460,118.0,0
43830,1123,57,113,-350000,90650,10780,118.0,0
43840,1848,750,-145,-340550,77280,3710,118.0,0
43855,572,284,765,-309050,74760,-18410,121.0,0
43877,227,70,684,-358680,40390,-36400,122.0,0
43892,94,-218,1121,-388220,-14980,-47950,120.0,0
43907,301,-14,1270,-400540,-37520,-54740,120.0,0
43917,450,-410,966,-402010,-63980,-61740,129.0,0
43932,699,-875,636,-367710,-99820,-68180,124.0,0
43947,926,-1102,544,-334810,-110600,-73640,124.0,0
43957,1115,-1332,353,-295960,-120470,-76510,121.0,0
43972,1078,-1626,267,-180320,-119420,-78330,119.0,0
43987,802,-1749,203,40040,-112630,-82600,119.0,0
43997,1135,-485,-556,101150,-89810,-73220,117.0,0
44012,1145,-144,391,113960,-80500,-63700,118.0,0
44027,35,-689,1026,262430,-58940,-62090,118.0,0
44037,1074,919,-268,294560,-52640,-68320,115.0,0
44052,1109,-477,-236,350560,-41930,-57540,121.0,0
44067,647,528,-730,420070,-25690,-50400,121.0,0
44077,869,307,-931,441280,-16450,-41230,119.0,0
44092,781,645,-1204,460110,8120,-18130,123.0,0
44107,727,849,-1823,493220,25900,-7980,123.0,0
44121,735,738,-1331,498120,53340,13230,122.0,0
44136,1209,-73,-1426,437080,63000,19250,117.0,0
44151,962,481,-1667,313040,76300,24150,117.0,0
44166,987,183,-1563,248290,83440,23660,117.0,0
44176,1059,190,-1332,175770,88900,22890,114.0,0
44191,1008,210,-1285,21560,93800,20160,114.0,0
44206,910,127,-1053,-52500,94080,17570,114.0,0
44216,942,86,-948,-123690,92960,16660,110.0,0
44231,976,276,-627,-250950,87990,15680,112.0,0
44246,864,225,-889,-301770,76580,13090,117.0,0
44261,885,-327,-457,-369950,71330,14980,117.0,0
44271,802,-538,-214,-399630,66920,18690,114.0,0
44286,788,-269,370,-433650,52500,23170,116.0,0
44301,1383,767,-290,-368060,36540,16660,116.0,0
44311,544,473,677,-311710,44870,13930,120.0,0
44326,419,-115,874,-293510,20090,-910,119.0,0
44352,525,-183,1188,-297710,-29330,-23660,117.0,0
44367,615,-562,838,-284340,-44590,-31360,117.0,0
44386,787,-1102,756,-219240,-71820,-40110,113.0,0
44401,914,-1452,714,-97370,-91490,-43610,113.0,0
44411,841,-1524,487,-26390,-98070,-45290,115.0,0
44426,1517,-1975,1998,11270,-81690,-25410,116.0,0
44441,878,337,-210,121590,-82880,-28280,116.0,0
44451,651,-454,1438,209020,-75040,-33810,113.0,0
44466,940,-1050,154,257250,-62930,-32760,117.0,0
44481,742,16,-14,366940,-61670,-36120,117.0,0
44491,958,-427,-275,403830,-61320,-37730,114.0,0
44506,947,-564,-360,479150,-57330,-38570,115.0,0
44521,795,-244,-738,507150,-49980,-34230,115.0,0
44531,957,-305,-788,527380,-38430,-26110,114.0,0
44546,1037,-334,-1773,489650,-18690,-17710,119.0,0
44561,271,713,-1496,284620,-32690,-20160,114.0,0
44576,529,381,-1797,177730,-17920,-3780,114.0,0
44586,1104,13,-1477,165760,2730,10990,119.0,0
44601,911,-605,-1022,137480,26110,26670,119.0,0
44616,1333,224,-249,67550,41300,28700,119.0,0
44626,986,-95,-492,30380,52990,34650,116.0,0
